month_number,part_of_week,start_station,dest_station,2017,2018,diff_2017_to_2018,diff_pct_2017_to_2018,categorical_from_station,categorical_dest_station,from_station_full,to_station_full
10,weekday,19,SO,110.14285714285714,,,,19,SO,19th Street Oakland,San Francisco International Airport
10,weekday,19,SS,74.57142857142857,,,,19,SS,19th Street Oakland,South San Francisco
10,weekday,19,UC,224.57142857142856,,,,19,UC,19th Street Oakland,Union City
10,weekday,19,WC,348.09523809523813,,,,19,WC,19th Street Oakland,Walnut Creek
10,weekday,19,WD,101.71428571428572,,,,19,WD,19th Street Oakland,West Dublin/Pleasanton
10,weekday,19,WP,287.42857142857144,,,,19,WP,19th Street Oakland,Pittsburg/Bay Point
10,weekday,19,WS,114.09523809523809,,,,19,WS,19th Street Oakland,Warm Springs
10,weekday,24,12,328.38095238095235,,,,24,12,24th Street Mission,12th Street / Oakland City Center
10,weekday,24,16,201.6190476190476,,,,24,16,24th Street Mission,16th Street Mission
10,weekday,24,19,358.66666666666674,,,,24,19,24th Street Mission,19th Street Oakland
10,weekday,24,24,33.666666666666664,,,,24,24,24th Street Mission,24th Street Mission
10,weekday,24,AS,133.2380952380952,,,,24,AS,24th Street Mission,Ashby
10,weekday,24,BF,87.76190476190477,,,,24,BF,24th Street Mission,Bayfair
10,weekday,24,BK,300.3333333333333,,,,24,BK,24th Street Mission,Berkeley
10,weekday,24,BP,584.8095238095239,,,,24,BP,24th Street Mission,Balboa Park
10,weekday,24,CC,1009.1428571428572,,,,24,CC,24th Street Mission,Civic Center
10,weekday,24,CL,143.47619047619048,,,,24,CL,24th Street Mission,Coliseum
10,weekday,24,CM,126.42857142857143,,,,24,CM,24th Street Mission,Colma
10,weekday,24,CN,86.0,,,,24,CN,24th Street Mission,Concord
10,weekday,24,CV,31.523809523809533,,,,24,CV,24th Street Mission,Castro Valley
10,weekday,24,DC,294.42857142857144,,,,24,DC,24th Street Mission,Daly City
10,weekday,24,ED,95.38095238095238,,,,24,ED,24th Street Mission,Dublin/Pleasanton
10,weekday,24,EM,1795.857142857143,,,,24,EM,24th Street Mission,Embarcadero
10,weekday,24,EN,216.57142857142856,,,,24,EN,24th Street Mission,El Cerrito Del Norte
10,weekday,24,EP,80.61904761904762,,,,24,EP,24th Street Mission,El Cerrito Plaza
10,weekday,24,FM,35.476190476190474,,,,24,FM,24th Street Mission,Fremont
10,weekday,24,FV,219.90476190476193,,,,24,FV,24th Street Mission,Fruitvale
10,weekday,24,GP,275.14285714285717,,,,24,GP,24th Street Mission,Glen Park
10,weekday,24,HY,59.523809523809526,,,,24,HY,24th Street Mission,Hayward
10,weekday,24,LF,36.80952380952381,,,,24,LF,24th Street Mission,Lafayette
10,weekday,24,LM,164.61904761904762,,,,24,LM,24th Street Mission,Lake Merritt
10,weekday,24,MA,232.52380952380955,,,,24,MA,24th Street Mission,MacArthur
10,weekday,24,MB,198.76190476190484,,,,24,MB,24th Street Mission,Millbrae
10,weekday,24,MT,2452.285714285714,,,,24,MT,24th Street Mission,Montgomery Street
10,weekday,24,NB,100.28571428571428,,,,24,NB,24th Street Mission,North Berkeley
10,weekday,24,NC,45.66666666666666,,,,24,NC,24th Street Mission,North Concord
10,weekday,24,OA,25.809523809523807,,,,24,OA,24th Street Mission,Oakland International Airport
10,weekday,24,OR,30.285714285714285,,,,24,OR,24th Street Mission,Orinda
10,weekday,24,OW,220.85714285714286,,,,24,OW,24th Street Mission,West Oakland
10,weekday,24,PH,87.0,,,,24,PH,24th Street Mission,Pleasant Hill
10,weekday,24,PL,1643.952380952381,,,,24,PL,24th Street Mission,Powell Street
10,weekday,24,RM,197.33333333333331,,,,24,RM,24th Street Mission,Richmond
10,weekday,24,RR,119.5238095238095,,,,24,RR,24th Street Mission,Rockridge
10,weekday,24,SB,133.95238095238096,,,,24,SB,24th Street Mission,San Bruno
10,weekday,24,SH,47.523809523809526,,,,24,SH,24th Street Mission,South Hayward
10,weekday,24,SL,104.14285714285714,,,,24,SL,24th Street Mission,San Leandro
10,weekday,24,SO,157.42857142857142,,,,24,SO,24th Street Mission,San Francisco International Airport
10,weekday,24,SS,104.33333333333331,,,,24,SS,24th Street Mission,South San Francisco
10,weekday,24,UC,38.66666666666666,,,,24,UC,24th Street Mission,Union City
10,weekday,24,WC,75.42857142857143,,,,24,WC,24th Street Mission,Walnut Creek
10,weekday,24,WD,43.38095238095239,,,,24,WD,24th Street Mission,West Dublin/Pleasanton
10,weekday,24,WP,167.61904761904762,,,,24,WP,24th Street Mission,Pittsburg/Bay Point
10,weekday,24,WS,27.380952380952376,,,,24,WS,24th Street Mission,Warm Springs
10,weekday,AS,12,244.952380952381,,,,AS,12,Ashby,12th Street / Oakland City Center
10,weekday,AS,16,211.66666666666663,,,,AS,16,Ashby,16th Street Mission
10,weekday,AS,19,269.14285714285717,,,,AS,19,Ashby,19th Street Oakland
10,weekday,AS,24,132.52380952380952,,,,AS,24,Ashby,24th Street Mission
10,weekday,AS,AS,16.333333333333332,,,,AS,AS,Ashby,Ashby
10,weekday,AS,BF,33.38095238095238,,,,AS,BF,Ashby,Bayfair
10,weekday,AS,BK,396.90476190476187,,,,AS,BK,Ashby,Berkeley
10,weekday,AS,BP,42.61904761904762,,,,AS,BP,Ashby,Balboa Park
10,weekday,AS,CC,532.1428571428571,,,,AS,CC,Ashby,Civic Center
10,weekday,AS,CL,73.33333333333333,,,,AS,CL,Ashby,Coliseum
10,weekday,AS,CM,8.666666666666666,,,,AS,CM,Ashby,Colma
10,weekday,AS,CN,29.57142857142857,,,,AS,CN,Ashby,Concord
10,weekday,AS,CV,10.809523809523812,,,,AS,CV,Ashby,Castro Valley
10,weekday,AS,DC,66.19047619047619,,,,AS,DC,Ashby,Daly City
10,weekday,AS,ED,24.523809523809533,,,,AS,ED,Ashby,Dublin/Pleasanton
10,weekday,AS,EM,918.809523809524,,,,AS,EM,Ashby,Embarcadero
10,weekday,AS,EN,154.80952380952382,,,,AS,EN,Ashby,El Cerrito Del Norte
10,weekday,AS,EP,90.1904761904762,,,,AS,EP,Ashby,El Cerrito Plaza
10,weekday,AS,FM,38.476190476190474,,,,AS,FM,Ashby,Fremont
10,weekday,AS,FV,100.33333333333331,,,,AS,FV,Ashby,Fruitvale
10,weekday,AS,GP,38.42857142857143,,,,AS,GP,Ashby,Glen Park
10,weekday,AS,HY,39.476190476190474,,,,AS,HY,Ashby,Hayward
10,weekday,AS,LF,10.714285714285714,,,,AS,LF,Ashby,Lafayette
10,weekday,AS,LM,87.14285714285714,,,,AS,LM,Ashby,Lake Merritt
10,weekday,AS,MA,95.71428571428572,,,,AS,MA,Ashby,MacArthur
10,weekday,AS,MB,46.523809523809526,,,,AS,MB,Ashby,Millbrae
10,weekday,AS,MT,834.9047619047618,,,,AS,MT,Ashby,Montgomery Street
10,weekday,AS,NB,69.0,,,,AS,NB,Ashby,North Berkeley
10,weekday,AS,NC,8.380952380952381,,,,AS,NC,Ashby,North Concord
10,weekday,AS,OA,25.952380952380953,,,,AS,OA,Ashby,Oakland International Airport
10,weekday,AS,OR,11.476190476190474,,,,AS,OR,Ashby,Orinda
10,weekday,AS,OW,30.619047619047624,,,,AS,OW,Ashby,West Oakland
10,weekday,AS,PH,29.761904761904763,,,,AS,PH,Ashby,Pleasant Hill
10,weekday,AS,PL,396.9523809523809,,,,AS,PL,Ashby,Powell Street
10,weekday,AS,RM,103.14285714285714,,,,AS,RM,Ashby,Richmond
10,weekday,AS,RR,14.190476190476188,,,,AS,RR,Ashby,Rockridge
10,weekday,AS,SB,14.761904761904766,,,,AS,SB,Ashby,San Bruno
10,weekday,AS,SH,21.857142857142854,,,,AS,SH,Ashby,South Hayward
10,weekday,AS,SL,51.19047619047619,,,,AS,SL,Ashby,San Leandro
10,weekday,AS,SO,72.47619047619048,,,,AS,SO,Ashby,San Francisco International Airport
10,weekday,AS,SS,11.571428571428573,,,,AS,SS,Ashby,South San Francisco
10,weekday,AS,UC,39.142857142857146,,,,AS,UC,Ashby,Union City
10,weekday,AS,WC,23.0,,,,AS,WC,Ashby,Walnut Creek
10,weekday,AS,WD,9.523809523809524,,,,AS,WD,Ashby,West Dublin/Pleasanton
10,weekday,AS,WP,26.761904761904763,,,,AS,WP,Ashby,Pittsburg/Bay Point
10,weekday,AS,WS,21.619047619047624,,,,AS,WS,Ashby,Warm Springs
10,weekday,BF,12,322.0,,,,BF,12,Bayfair,12th Street / Oakland City Center
10,weekday,BF,16,126.85714285714286,,,,BF,16,Bayfair,16th Street Mission
10,weekday,BF,19,211.57142857142856,,,,BF,19,Bayfair,19th Street Oakland
10,weekday,BF,24,75.57142857142857,,,,BF,24,Bayfair,24th Street Mission
10,weekday,BF,AS,37.80952380952381,,,,BF,AS,Bayfair,Ashby
10,weekday,BF,BF,18.52380952380953,,,,BF,BF,Bayfair,Bayfair
10,weekday,BF,BK,172.14285714285714,,,,BF,BK,Bayfair,Berkeley
10,weekday,BF,BP,49.952380952380956,,,,BF,BP,Bayfair,Balboa Park
10,weekday,BF,CC,428.5238095238095,,,,BF,CC,Bayfair,Civic Center
10,weekday,BF,CL,210.3809523809524,,,,BF,CL,Bayfair,Coliseum
10,weekday,BF,CM,7.857142857142858,,,,BF,CM,Bayfair,Colma
10,weekday,BF,CN,22.714285714285715,,,,BF,CN,Bayfair,Concord
10,weekday,BF,CV,60.38095238095239,,,,BF,CV,Bayfair,Castro Valley
10,weekday,BF,DC,110.42857142857143,,,,BF,DC,Bayfair,Daly City
10,weekday,BF,ED,155.0952380952381,,,,BF,ED,Bayfair,Dublin/Pleasanton
10,weekday,BF,EM,892.0952380952382,,,,BF,EM,Bayfair,Embarcadero
10,weekday,BF,EN,47.28571428571429,,,,BF,EN,Bayfair,El Cerrito Del Norte
10,weekday,BF,EP,13.333333333333336,,,,BF,EP,Bayfair,El Cerrito Plaza
10,weekday,BF,FM,220.09523809523807,,,,BF,FM,Bayfair,Fremont
10,weekday,BF,FV,222.952380952381,,,,BF,FV,Bayfair,Fruitvale
10,weekday,BF,GP,38.52380952380953,,,,BF,GP,Bayfair,Glen Park
10,weekday,BF,HY,137.66666666666666,,,,BF,HY,Bayfair,Hayward
10,weekday,BF,LF,2.523809523809524,,,,BF,LF,Bayfair,Lafayette
10,weekday,BF,LM,279.2857142857143,,,,BF,LM,Bayfair,Lake Merritt
10,weekday,BF,MA,104.85714285714286,,,,BF,MA,Bayfair,MacArthur
10,weekday,BF,MB,11.761904761904766,,,,BF,MB,Bayfair,Millbrae
10,weekday,BF,MT,751.2857142857142,,,,BF,MT,Bayfair,Montgomery Street
10,weekday,BF,NB,17.857142857142858,,,,BF,NB,Bayfair,North Berkeley
10,weekday,BF,NC,5.428571428571429,,,,BF,NC,Bayfair,North Concord
10,weekday,BF,OA,6.476190476190476,,,,BF,OA,Bayfair,Oakland International Airport
10,weekday,BF,OR,1.6666666666666667,,,,BF,OR,Bayfair,Orinda
10,weekday,BF,OW,38.476190476190474,,,,BF,OW,Bayfair,West Oakland
10,weekday,BF,PH,12.142857142857142,,,,BF,PH,Bayfair,Pleasant Hill
10,weekday,BF,PL,456.9523809523809,,,,BF,PL,Bayfair,Powell Street
10,weekday,BF,RM,24.23809523809524,,,,BF,RM,Bayfair,Richmond
10,weekday,BF,RR,14.666666666666664,,,,BF,RR,Bayfair,Rockridge
10,weekday,BF,SB,17.19047619047619,,,,BF,SB,Bayfair,San Bruno
10,weekday,BF,SH,71.95238095238095,,,,BF,SH,Bayfair,South Hayward
10,weekday,BF,SL,130.2380952380952,,,,BF,SL,Bayfair,San Leandro
10,weekday,BF,SO,33.52380952380953,,,,BF,SO,Bayfair,San Francisco International Airport
10,weekday,BF,SS,12.238095238095234,,,,BF,SS,Bayfair,South San Francisco
10,weekday,BF,UC,108.90476190476191,,,,BF,UC,Bayfair,Union City
10,weekday,BF,WC,12.095238095238097,,,,BF,WC,Bayfair,Walnut Creek
10,weekday,BF,WD,92.57142857142857,,,,BF,WD,Bayfair,West Dublin/Pleasanton
10,weekday,BF,WP,22.904761904761905,,,,BF,WP,Bayfair,Pittsburg/Bay Point
10,weekday,BF,WS,56.952380952380956,,,,BF,WS,Bayfair,Warm Springs
10,weekday,BK,12,508.71428571428567,,,,BK,12,Berkeley,12th Street / Oakland City Center
10,weekday,BK,16,337.23809523809524,,,,BK,16,Berkeley,16th Street Mission
10,weekday,BK,19,576.5238095238095,,,,BK,19,Berkeley,19th Street Oakland
10,weekday,BK,24,262.5238095238095,,,,BK,24,Berkeley,24th Street Mission
10,weekday,BK,AS,358.9523809523809,,,,BK,AS,Berkeley,Ashby
10,weekday,BK,BF,168.85714285714286,,,,BK,BF,Berkeley,Bayfair
10,weekday,BK,BK,58.523809523809526,,,,BK,BK,Berkeley,Berkeley
10,weekday,BK,BP,114.38095238095238,,,,BK,BP,Berkeley,Balboa Park
10,weekday,BK,CC,643.6666666666666,,,,BK,CC,Berkeley,Civic Center
10,weekday,BK,CL,186.85714285714286,,,,BK,CL,Berkeley,Coliseum
10,weekday,BK,CM,40.142857142857146,,,,BK,CM,Berkeley,Colma
10,weekday,BK,CN,150.42857142857142,,,,BK,CN,Berkeley,Concord
10,weekday,BK,CV,54.38095238095239,,,,BK,CV,Berkeley,Castro Valley
10,weekday,BK,DC,144.57142857142858,,,,BK,DC,Berkeley,Daly City
10,weekday,BK,ED,141.0952380952381,,,,BK,ED,Berkeley,Dublin/Pleasanton
10,weekday,BK,EM,1209.4761904761906,,,,BK,EM,Berkeley,Embarcadero
10,weekday,BK,EN,1018.190476190476,,,,BK,EN,Berkeley,El Cerrito Del Norte
10,weekday,BK,EP,786.2857142857142,,,,BK,EP,Berkeley,El Cerrito Plaza
10,weekday,BK,FM,245.85714285714286,,,,BK,FM,Berkeley,Fremont
10,weekday,BK,FV,313.61904761904765,,,,BK,FV,Berkeley,Fruitvale
10,weekday,BK,GP,144.28571428571428,,,,BK,GP,Berkeley,Glen Park
10,weekday,BK,HY,148.80952380952382,,,,BK,HY,Berkeley,Hayward
10,weekday,BK,LF,83.90476190476191,,,,BK,LF,Berkeley,Lafayette
10,weekday,BK,LM,282.6666666666667,,,,BK,LM,Berkeley,Lake Merritt
10,weekday,BK,MA,408.38095238095235,,,,BK,MA,Berkeley,MacArthur
10,weekday,BK,MB,170.19047619047618,,,,BK,MB,Berkeley,Millbrae
10,weekday,BK,MT,967.7619047619047,,,,BK,MT,Berkeley,Montgomery Street
10,weekday,BK,NB,221.33333333333331,,,,BK,NB,Berkeley,North Berkeley
10,weekday,BK,NC,54.19047619047619,,,,BK,NC,Berkeley,North Concord
10,weekday,BK,OA,80.33333333333333,,,,BK,OA,Berkeley,Oakland International Airport
10,weekday,BK,OR,51.61904761904761,,,,BK,OR,Berkeley,Orinda
10,weekday,BK,OW,77.09523809523809,,,,BK,OW,Berkeley,West Oakland
10,weekday,BK,PH,184.7142857142857,,,,BK,PH,Berkeley,Pleasant Hill
10,weekday,BK,PL,682.2380952380953,,,,BK,PL,Berkeley,Powell Street
10,weekday,BK,RM,449.66666666666674,,,,BK,RM,Berkeley,Richmond
10,weekday,BK,RR,55.28571428571429,,,,BK,RR,Berkeley,Rockridge
10,weekday,BK,SB,46.38095238095239,,,,BK,SB,Berkeley,San Bruno
10,weekday,BK,SH,82.80952380952381,,,,BK,SH,Berkeley,South Hayward
10,weekday,BK,SL,208.52380952380955,,,,BK,SL,Berkeley,San Leandro
10,weekday,BK,SO,156.66666666666666,,,,BK,SO,Berkeley,San Francisco International Airport
10,weekday,BK,SS,41.66666666666666,,,,BK,SS,Berkeley,South San Francisco
10,weekday,BK,UC,164.52380952380952,,,,BK,UC,Berkeley,Union City
10,weekday,BK,WC,148.33333333333334,,,,BK,WC,Berkeley,Walnut Creek
10,weekday,BK,WD,55.85714285714285,,,,BK,WD,Berkeley,West Dublin/Pleasanton
10,weekday,BK,WP,128.0,,,,BK,WP,Berkeley,Pittsburg/Bay Point
10,weekday,BK,WS,123.1904761904762,,,,BK,WS,Berkeley,Warm Springs
10,weekday,BP,12,191.047619047619,,,,BP,12,Balboa Park,12th Street / Oakland City Center
10,weekday,BP,16,668.952380952381,,,,BP,16,Balboa Park,16th Street Mission
10,weekday,BP,19,143.42857142857142,,,,BP,19,Balboa Park,19th Street Oakland
10,weekday,BP,24,617.0,,,,BP,24,Balboa Park,24th Street Mission
10,weekday,BP,AS,43.76190476190475,,,,BP,AS,Balboa Park,Ashby
10,weekday,BP,BF,58.66666666666666,,,,BP,BF,Balboa Park,Bayfair
10,weekday,BP,BK,138.33333333333334,,,,BP,BK,Balboa Park,Berkeley
10,weekday,BP,BP,39.66666666666666,,,,BP,BP,Balboa Park,Balboa Park
10,weekday,BP,CC,1345.7142857142858,,,,BP,CC,Balboa Park,Civic Center
10,weekday,BP,CL,89.23809523809523,,,,BP,CL,Balboa Park,Coliseum
10,weekday,BP,CM,98.66666666666669,,,,BP,CM,Balboa Park,Colma
10,weekday,BP,CN,66.57142857142857,,,,BP,CN,Balboa Park,Concord
10,weekday,BP,CV,26.57142857142857,,,,BP,CV,Balboa Park,Castro Valley
10,weekday,BP,DC,137.0,,,,BP,DC,Balboa Park,Daly City
10,weekday,BP,ED,76.04761904761905,,,,BP,ED,Balboa Park,Dublin/Pleasanton
10,weekday,BP,EM,1525.3809523809525,,,,BP,EM,Balboa Park,Embarcadero
10,weekday,BP,EN,124.28571428571428,,,,BP,EN,Balboa Park,El Cerrito Del Norte
10,weekday,BP,EP,44.904761904761905,,,,BP,EP,Balboa Park,El Cerrito Plaza
10,weekday,BP,FM,35.52380952380953,,,,BP,FM,Balboa Park,Fremont
10,weekday,BP,FV,104.61904761904762,,,,BP,FV,Balboa Park,Fruitvale
10,weekday,BP,GP,142.9047619047619,,,,BP,GP,Balboa Park,Glen Park
10,weekday,BP,HY,47.76190476190475,,,,BP,HY,Balboa Park,Hayward
10,weekday,BP,LF,15.38095238095238,,,,BP,LF,Balboa Park,Lafayette
10,weekday,BP,LM,101.85714285714286,,,,BP,LM,Balboa Park,Lake Merritt
10,weekday,BP,MA,95.28571428571428,,,,BP,MA,Balboa Park,MacArthur
10,weekday,BP,MB,199.3809523809524,,,,BP,MB,Balboa Park,Millbrae
10,weekday,BP,MT,2671.428571428572,,,,BP,MT,Balboa Park,Montgomery Street
10,weekday,BP,NB,37.904761904761905,,,,BP,NB,Balboa Park,North Berkeley
10,weekday,BP,NC,28.476190476190478,,,,BP,NC,Balboa Park,North Concord
10,weekday,BP,OA,10.904761904761903,,,,BP,OA,Balboa Park,Oakland International Airport
10,weekday,BP,OR,18.095238095238095,,,,BP,OR,Balboa Park,Orinda
10,weekday,BP,OW,93.85714285714286,,,,BP,OW,Balboa Park,West Oakland
10,weekday,BP,PH,50.047619047619044,,,,BP,PH,Balboa Park,Pleasant Hill
10,weekday,BP,PL,2087.714285714286,,,,BP,PL,Balboa Park,Powell Street
10,weekday,BP,RM,77.85714285714286,,,,BP,RM,Balboa Park,Richmond
10,weekday,BP,RR,50.904761904761905,,,,BP,RR,Balboa Park,Rockridge
10,weekday,BP,SB,130.85714285714286,,,,BP,SB,Balboa Park,San Bruno
10,weekday,BP,SH,26.619047619047624,,,,BP,SH,Balboa Park,South Hayward
10,weekday,BP,SL,83.33333333333333,,,,BP,SL,Balboa Park,San Leandro
10,weekday,BP,SO,117.57142857142857,,,,BP,SO,Balboa Park,San Francisco International Airport
10,weekday,BP,SS,96.4761904761905,,,,BP,SS,Balboa Park,South San Francisco
10,weekday,BP,UC,23.57142857142857,,,,BP,UC,Balboa Park,Union City
10,weekday,BP,WC,53.38095238095239,,,,BP,WC,Balboa Park,Walnut Creek
10,weekday,BP,WD,28.285714285714285,,,,BP,WD,Balboa Park,West Dublin/Pleasanton
10,weekday,BP,WP,100.28571428571428,,,,BP,WP,Balboa Park,Pittsburg/Bay Point
10,weekday,BP,WS,13.476190476190474,,,,BP,WS,Balboa Park,Warm Springs
10,weekday,CC,12,1042.0,,,,CC,12,Civic Center,12th Street / Oakland City Center
10,weekday,CC,16,666.5714285714286,,,,CC,16,Civic Center,16th Street Mission
10,weekday,CC,19,1120.0,,,,CC,19,Civic Center,19th Street Oakland
10,weekday,CC,24,1040.3809523809523,,,,CC,24,Civic Center,24th Street Mission
10,weekday,CC,AS,571.1904761904761,,,,CC,AS,Civic Center,Ashby
10,weekday,CC,BF,499.66666666666674,,,,CC,BF,Civic Center,Bayfair
10,weekday,CC,BK,894.5238095238095,,,,CC,BK,Civic Center,Berkeley
10,weekday,CC,BP,1223.4761904761906,,,,CC,BP,Civic Center,Balboa Park
10,weekday,CC,CC,76.38095238095238,,,,CC,CC,Civic Center,Civic Center
10,weekday,CC,CL,470.7619047619048,,,,CC,CL,Civic Center,Coliseum
10,weekday,CC,CM,486.28571428571433,,,,CC,CM,Civic Center,Colma
10,weekday,CC,CN,515.7142857142857,,,,CC,CN,Civic Center,Concord
10,weekday,CC,CV,265.3809523809524,,,,CC,CV,Civic Center,Castro Valley
10,weekday,CC,DC,796.047619047619,,,,CC,DC,Civic Center,Daly City
10,weekday,CC,ED,694.3333333333335,,,,CC,ED,Civic Center,Dublin/Pleasanton
10,weekday,CC,EM,628.0952380952381,,,,CC,EM,Civic Center,Embarcadero
10,weekday,CC,EN,824.9047619047618,,,,CC,EN,Civic Center,El Cerrito Del Norte
10,weekday,CC,EP,438.61904761904765,,,,CC,EP,Civic Center,El Cerrito Plaza
10,weekday,CC,FM,382.4285714285714,,,,CC,FM,Civic Center,Fremont
10,weekday,CC,FV,866.8571428571429,,,,CC,FV,Civic Center,Fruitvale
10,weekday,CC,GP,709.2857142857142,,,,CC,GP,Civic Center,Glen Park
10,weekday,CC,HY,342.7619047619048,,,,CC,HY,Civic Center,Hayward
10,weekday,CC,LF,281.0,,,,CC,LF,Civic Center,Lafayette
10,weekday,CC,LM,667.7619047619047,,,,CC,LM,Civic Center,Lake Merritt
10,weekday,CC,MA,936.7619047619047,,,,CC,MA,Civic Center,MacArthur
10,weekday,CC,MB,577.2380952380953,,,,CC,MB,Civic Center,Millbrae
10,weekday,CC,MT,599.8571428571429,,,,CC,MT,Civic Center,Montgomery Street
10,weekday,CC,NB,518.7619047619048,,,,CC,NB,Civic Center,North Berkeley
10,weekday,CC,NC,279.2857142857143,,,,CC,NC,Civic Center,North Concord
10,weekday,CC,OA,85.14285714285714,,,,CC,OA,Civic Center,Oakland International Airport
10,weekday,CC,OR,223.6190476190476,,,,CC,OR,Civic Center,Orinda
10,weekday,CC,OW,910.4761904761904,,,,CC,OW,Civic Center,West Oakland
10,weekday,CC,PH,614.2380952380953,,,,CC,PH,Civic Center,Pleasant Hill
10,weekday,CC,PL,336.0,,,,CC,PL,Civic Center,Powell Street
10,weekday,CC,RM,346.9523809523809,,,,CC,RM,Civic Center,Richmond
10,weekday,CC,RR,696.5714285714287,,,,CC,RR,Civic Center,Rockridge
10,weekday,CC,SB,368.8571428571428,,,,CC,SB,Civic Center,San Bruno
10,weekday,CC,SH,244.09523809523807,,,,CC,SH,Civic Center,South Hayward
10,weekday,CC,SL,549.9047619047619,,,,CC,SL,Civic Center,San Leandro
10,weekday,CC,SO,436.80952380952385,,,,CC,SO,Civic Center,San Francisco International Airport
10,weekday,CC,SS,424.09523809523813,,,,CC,SS,Civic Center,South San Francisco
10,weekday,CC,UC,331.5238095238095,,,,CC,UC,Civic Center,Union City
10,weekday,CC,WC,516.4285714285714,,,,CC,WC,Civic Center,Walnut Creek
10,weekday,CC,WD,293.42857142857144,,,,CC,WD,Civic Center,West Dublin/Pleasanton
10,weekday,CC,WP,668.047619047619,,,,CC,WP,Civic Center,Pittsburg/Bay Point
10,weekday,CC,WS,258.42857142857144,,,,CC,WS,Civic Center,Warm Springs
10,weekday,CL,12,297.38095238095235,,,,CL,12,Coliseum,12th Street / Oakland City Center
10,weekday,CL,16,161.47619047619048,,,,CL,16,Coliseum,16th Street Mission
10,weekday,CL,19,171.42857142857142,,,,CL,19,Coliseum,19th Street Oakland
10,weekday,CL,24,140.42857142857142,,,,CL,24,Coliseum,24th Street Mission
10,weekday,CL,AS,71.61904761904762,,,,CL,AS,Coliseum,Ashby
10,weekday,CL,BF,205.6190476190476,,,,CL,BF,Coliseum,Bayfair
10,weekday,CL,BK,196.14285714285717,,,,CL,BK,Coliseum,Berkeley
10,weekday,CL,BP,74.38095238095238,,,,CL,BP,Coliseum,Balboa Park
10,weekday,CL,CC,392.90476190476187,,,,CL,CC,Coliseum,Civic Center
10,weekday,CL,CL,23.23809523809524,,,,CL,CL,Coliseum,Coliseum
10,weekday,CL,CM,15.095238095238097,,,,CL,CM,Coliseum,Colma
10,weekday,CL,CN,71.04761904761905,,,,CL,CN,Coliseum,Concord
10,weekday,CL,CV,74.09523809523809,,,,CL,CV,Coliseum,Castro Valley
10,weekday,CL,DC,186.0,,,,CL,DC,Coliseum,Daly City
10,weekday,CL,ED,220.7142857142857,,,,CL,ED,Coliseum,Dublin/Pleasanton
10,weekday,CL,EM,691.6666666666665,,,,CL,EM,Coliseum,Embarcadero
10,weekday,CL,EN,141.19047619047618,,,,CL,EN,Coliseum,El Cerrito Del Norte
10,weekday,CL,EP,50.23809523809525,,,,CL,EP,Coliseum,El Cerrito Plaza
10,weekday,CL,FM,174.952380952381,,,,CL,FM,Coliseum,Fremont
10,weekday,CL,FV,273.0952380952381,,,,CL,FV,Coliseum,Fruitvale
10,weekday,CL,GP,83.19047619047619,,,,CL,GP,Coliseum,Glen Park
10,weekday,CL,HY,197.80952380952382,,,,CL,HY,Coliseum,Hayward
10,weekday,CL,LF,28.23809523809524,,,,CL,LF,Coliseum,Lafayette
10,weekday,CL,LM,284.7142857142857,,,,CL,LM,Coliseum,Lake Merritt
10,weekday,CL,MA,163.57142857142858,,,,CL,MA,Coliseum,MacArthur
10,weekday,CL,MB,31.57142857142857,,,,CL,MB,Coliseum,Millbrae
10,weekday,CL,MT,592.6190476190476,,,,CL,MT,Coliseum,Montgomery Street
10,weekday,CL,NB,49.28571428571429,,,,CL,NB,Coliseum,North Berkeley
10,weekday,CL,NC,27.33333333333333,,,,CL,NC,Coliseum,North Concord
10,weekday,CL,OA,47.61904761904761,,,,CL,OA,Coliseum,Oakland International Airport
10,weekday,CL,OR,22.809523809523807,,,,CL,OR,Coliseum,Orinda
10,weekday,CL,OW,105.57142857142857,,,,CL,OW,Coliseum,West Oakland
10,weekday,CL,PH,53.38095238095239,,,,CL,PH,Coliseum,Pleasant Hill
10,weekday,CL,PL,514.1904761904761,,,,CL,PL,Coliseum,Powell Street
10,weekday,CL,RM,71.90476190476191,,,,CL,RM,Coliseum,Richmond
10,weekday,CL,RR,35.52380952380953,,,,CL,RR,Coliseum,Rockridge
10,weekday,CL,SB,31.66666666666667,,,,CL,SB,Coliseum,San Bruno
10,weekday,CL,SH,91.4761904761905,,,,CL,SH,Coliseum,South Hayward
10,weekday,CL,SL,192.3809523809524,,,,CL,SL,Coliseum,San Leandro
10,weekday,CL,SO,44.47619047619048,,,,CL,SO,Coliseum,San Francisco International Airport
10,weekday,CL,SS,27.0,,,,CL,SS,Coliseum,South San Francisco
10,weekday,CL,UC,134.85714285714286,,,,CL,UC,Coliseum,Union City
10,weekday,CL,WC,58.19047619047619,,,,CL,WC,Coliseum,Walnut Creek
10,weekday,CL,WD,109.5238095238095,,,,CL,WD,Coliseum,West Dublin/Pleasanton
10,weekday,CL,WP,107.33333333333331,,,,CL,WP,Coliseum,Pittsburg/Bay Point
10,weekday,CL,WS,125.4761904761905,,,,CL,WS,Coliseum,Warm Springs
10,weekday,CM,12,134.52380952380952,,,,CM,12,Colma,12th Street / Oakland City Center
10,weekday,CM,16,154.28571428571428,,,,CM,16,Colma,16th Street Mission
10,weekday,CM,19,74.66666666666667,,,,CM,19,Colma,19th Street Oakland
